Source File,X (um),Y (um),Z (um)
C1-1hrCLTPBIP_002_d1.tif_d1_localizations.csv,7.2999225,2.676193,0.6120075
C1-1hrCLTPBIP_002_d1.tif_d1_localizations.csv,48.998625,3.1889325,0.661089
C1-1hrCLTPBIP_002_d1.tif_d1_localizations.csv,11.0380595,4.53999,1.0577385
C1-1hrCLTPBIP_002_d1.tif_d1_localizations.csv,8.899098,2.8924675,1.13477
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,76.447306,1.8135585,0.556673
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,19.702488,1.8342415,0.5762185
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,46.059481,3.2132165,0.7136805
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,56.4487365,0.763724,0.745355
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,54.384447,0.8588385,0.7460635
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,58.56786,1.2300015,0.911261
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,58.0368165,1.3033735,0.9307415
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,4.080453,0.749996,1.020123
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,3.2038825,1.1837085,1.0076235
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,4.016818,1.4944215,0.956865
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,3.3984665,0.930566,1.0936315
C1-1hrCLTPBIP_002_d2.tif_d1_localizations.csv,54.9173105,1.1209835,1.0148515
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,8.589724,1.483495,0.4599335
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,2.4671205,1.6987945,0.469677
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,5.110937,1.383213,0.5360355
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,3.031613,1.5197195,0.5525195
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,6.4751505,1.55272,0.512876
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,12.7470135,3.437564,0.5229575
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,0.357682,3.128242,0.5755685
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,1.4231035,3.513965,0.589563
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,14.337973,1.520571,0.6717685
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,15.602119,1.864226,0.672438
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,0.3378765,2.0019545,0.7156955
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,16.6354045,2.088437,0.811252
C1-1hrCLTPBIP_003_d1.tif_d1_localizations.csv,0.244725,3.178747,1.016847
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,44.7954325,1.9101095,0.4148105
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,110.943846,1.96066,0.473837
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,28.1755305,2.024529,0.4524065
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,38.6185865,2.4829025,0.462475
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,40.958801,2.478151,0.459784
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,79.478347,0.2439385,0.5113875
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,5.529329,1.0677875,0.5154955
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,9.966086,1.173601,0.552526
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,47.549346,1.225887,0.480558
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,35.8336225,1.837732,0.537797
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,3.9089635,1.8958095,0.507156
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,154.126869,2.0596095,0.525395
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,55.3029555,2.14097,0.572936
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,12.548224,2.7318525,0.51571
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,15.860702,2.767856,0.5476445
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,0.322062,3.0289415,0.5504135
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,45.6535495,3.3922655,0.559702
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,4.463862,1.3703235,0.611468
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,35.166404,1.843491,0.5787405
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,103.3092905,1.83716,0.5857215
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,11.247808,2.4030825,0.5861505
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,26.5567185,2.382081,0.597207
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,19.1867325,2.5345775,0.57616
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,17.201418,1.4817855,0.6821555
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,18.35925,1.7979325,0.685035
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,77.335362,1.9135025,0.6900075
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,4.99694,2.533973,0.7214155
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,0.58448,2.6841035,0.6978855
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,2.141685,2.7173185,0.732225
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,3.650322,2.8721355,0.732277
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,1.0992735,1.6009045,0.770159
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,49.135554,0.160446,0.869154
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,2.4534575,1.536119,0.8668465
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,3.530774,1.833923,0.8215415
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,56.2463525,3.0432025,0.9586135
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,55.0816695,2.9497195,0.9968205
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,55.557593,3.53782,0.9932065
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,55.859505,3.573817,0.99138
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,0.517491,0.7249515,1.0537345
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,0.7281755,1.1620115,1.03298
C1-1hrCLTPBIP_003_d2.tif_d1_localizations.csv,56.2564015,3.394118,1.03545
C1-1hrCLTPBIP_005_d1.tif_d1_localizations.csv,3.198455,1.027156,0.7074665
C1-1hrCLTPBIP_005_d1.tif_d1_localizations.csv,22.566674,0.9153625,0.892957
C1-1hrCLTPBIP_005_d2.tif_d1_localizations.csv,22.28889,1.933607,0.5118685
C1-1hrCLTPBIP_005_d2.tif_d1_localizations.csv,25.678718,3.902171,0.603798
C1-1hrCLTPBIP_005_d2.tif_d1_localizations.csv,0.438152,1.6777475,0.638391
C1-1hrCLTPBIP_005_d2.tif_d1_localizations.csv,6.6042145,0.1523275,0.6866535
C1-1hrCLTPBIP_005_d2.tif_d1_localizations.csv,5.321888,1.6315845,0.7098455
C1-1hrCLTPBIP_005_d2.tif_d1_localizations.csv,9.494108,1.9266585,0.6923605
C1-1hrCLTPBIP_005_d2.tif_d1_localizations.csv,16.889431,1.5543515,0.770068
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,22.325329,2.1999575,0.5931575
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,42.6991305,2.273687,0.6737965
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,25.431835,2.459522,0.683995
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,88.909691,2.0300085,0.739869
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,72.983651,2.1310445,0.743561
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,37.718928,1.97366,0.7893925
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,5.1965225,1.112644,0.829036
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,2.591368,2.0837895,0.863018
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,3.7614265,2.229448,0.85644
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,101.673325,2.229097,0.898157
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,5.148741,2.340091,1.009424
C1-1hrCLTPBIP_008_d1.tif_d1_localizations.csv,10.2429275,2.4766495,1.100346
C1-1hrCLTPBIP_008_d2.tif_d1_localizations.csv,21.5451795,1.9136,0.5728385
C1-1hrCLTPBIP_008_d2.tif_d1_localizations.csv,0.8940555,1.4400555,0.761124
C1-1hrCLTPBIP_008_d2.tif_d1_localizations.csv,11.056994,1.53621,0.8506875
C1-1hrCLTPBIP_008_d2.tif_d1_localizations.csv,15.558998,1.436955,0.890838
C1-1hrCLTPBIP_008_d2.tif_d1_localizations.csv,7.9308385,3.024866,0.9252815
C1-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,26.297102,1.6428815,0.7224685
C1-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,44.804071,1.7170725,0.742898
C1-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,6.436638,1.9275685,0.8013655
C1-1hrCLTPBIP_008_d3.tif_d1_localizations.csv,0.5765695,1.18729,1.0063105
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,37.740846,2.6861575,0.2302105
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,42.123614,2.8955485,0.337454
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,30.169438,1.640301,0.356811
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,19.1928425,1.816594,0.4018885
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,19.972316,1.883141,0.365495
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,28.9793465,2.1077615,0.3744715
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,23.379434,2.71063,0.4244045
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,18.99092,1.4827085,0.565383
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,23.4484315,3.224351,0.546455
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,0.731965,0.6716645,0.65663
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,6.261567,2.9400735,0.8425755
C1-1hrCLTPBIP_010_d1.tif_d1_localizations.csv,3.607526,2.5396865,0.907855
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,12.143742,1.959217,0.4352075
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,17.742777,2.0358325,0.4872595
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,14.3565695,2.0979075,0.4549025
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,7.73591,2.1032765,0.548626
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,6.296069,2.5788035,0.556491
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,8.5314385,1.5535845,0.604786
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,20.8270465,1.650272,0.6074315
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,4.246242,2.250794,0.5750745
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,1.467739,1.5207595,0.6935565
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,41.7737645,1.969539,0.6827665
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,6.235541,1.3099515,0.6930625
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,42.1071885,1.383486,0.684593
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,6.4647635,2.1201635,0.794534
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,4.6660055,2.275091,0.828945
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,0.311909,0.177684,1.009632
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,0.3409185,3.4402615,1.004861
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,0.953901,0.9827155,1.0360675
C1-1hrCLTPBIP_010_d2.tif_d1_localizations.csv,0.9011925,1.713686,1.021982
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,50.822148,2.1637395,0.3172845
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,43.04729,2.0342205,0.3853915
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,50.431992,2.1360105,0.3815825
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,61.2602835,2.515721,0.3651895
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,35.101248,1.697137,0.4430985
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,2.410044,1.835431,0.4879485
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,42.5292075,2.3180365,0.430157
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,17.3929665,3.22829,0.443937
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,2.9436355,1.785264,0.5271175
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,13.198822,2.267694,0.503867
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,0.30953,1.925976,0.576342
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,9.6738915,2.739412,0.677612
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,7.432841,1.8917275,0.68926
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,6.586541,2.2588215,0.8137285
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,53.4212055,3.3698665,0.931645
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,52.4429425,3.6102625,0.9116835
C1-1hrCLTPBIP_010_d3.tif_d1_localizations.csv,53.356719,3.094871,0.991588
C1-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,12.7488075,3.493672,0.435695
C1-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,8.793668,1.799902,0.5031845
C1-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,23.788648,1.7173455,0.599586
C1-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,5.2466245,1.828164,0.678821
C1-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,2.994459,1.127503,0.6957535
C1-1hrCLTPBIP_010_d4.tif_d1_localizations.csv,2.2577035,1.6578055,0.813007
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,26.801268,1.9056245,0.3591185
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,50.4836735,1.889498,0.4245995
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,72.7867335,2.210286,0.4699435
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,34.4635525,0.769158,0.491556
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,16.241836,1.396785,0.508755
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,19.460207,1.6271125,0.502385
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,34.4466135,1.6490825,0.546923
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,13.10868,1.704859,0.505986
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,8.393216,1.8030675,0.5438485
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,82.3769505,1.910428,0.5387395
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,10.355566,2.334436,0.543335
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,45.9377555,2.357004,0.503958
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,34.4766825,2.632981,0.523289
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,27.149473,3.0703985,0.5271305
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,53.431716,1.8804955,0.6069375
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,38.744199,2.0883525,0.573599
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,0.904735,2.1468915,0.5989035
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,18.382819,2.160106,0.6150755
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.4992045,1.5848885,0.663325
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,29.038425,1.783964,0.630318
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,85.7237745,1.997931,0.675246
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,15.6155935,1.364259,0.6810635
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,4.096716,1.6081065,0.7276165
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,36.7669965,1.733004,0.6815575
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,12.077195,1.826448,0.695942
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,2.863289,2.150122,0.7331155
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,17.229108,2.2908145,0.686465
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,87.5955275,2.5050155,0.7417995
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,3.2153875,1.417494,0.744692
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,14.1216205,1.748032,0.7965945
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,35.8090525,1.8127785,0.801411
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,6.1541675,2.013583,0.8298485
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,1.4360125,2.437448,0.8110115
C1-1hrCLTPBIP_010_d5.tif_d1_localizations.csv,87.4403335,2.2011145,0.904254
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,3.076385,1.397396,0.4596605
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,10.301707,2.2997455,0.447278
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,5.37303,1.4421485,0.599261
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,25.563798,2.083393,0.593307
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,4.202718,2.522728,0.594334
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,37.455886,3.4998405,0.57044
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,11.4949185,1.753713,0.7019155
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,9.033154,1.9338995,0.7427225
C1-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,19.2790975,2.034058,0.7950215
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,70.777031,2.2796085,0.6102655
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,37.354824,2.024763,0.6210555
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,68.26872,2.2879805,0.6374485
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,11.4260445,3.3295015,0.6800495
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,0.668135,2.380625,0.806884
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,0.861107,1.9481085,0.9653865
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,1.1235185,3.0510805,0.994305
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,0.5186805,1.719211,1.040247
C1-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,1.0910445,3.8984985,1.0449595
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,71.1276735,1.692158,0.680771
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,62.676185,2.304757,0.6509555
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,40.9017245,1.935531,0.7195435
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,37.1997925,2.182089,0.7002515
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,19.304402,2.020772,0.907998
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,22.291269,2.5562095,0.895674
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,25.670008,3.137121,0.9917245
C1-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,18.4570035,0.9915295,1.1233235
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,58.943482,2.49561,0.3636035
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,34.4607575,3.5552335,0.3930875
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,9.9461505,1.6716375,0.594204
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,45.2726885,2.675673,0.7002515
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,41.930928,2.0520175,0.7761195
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,3.3048015,2.1005985,0.817908
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,19.665256,3.5727705,0.851123
C1-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,34.097375,2.445586,0.894608
C1-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,23.4846755,2.364999,0.4783025
C1-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,15.8731365,2.386345,0.7560085
C1-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,2.207322,2.9418675,0.8556535
C1-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,1.31547,2.976597,0.829322
C1-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,3.504306,3.1380895,0.872378
C1-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,61.17345,2.426021,0.942968
C1-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,2.833402,3.1657405,1.0775245
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,27.272622,1.549873,0.4921085
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,13.6628635,2.1633495,0.644124
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,7.9901445,1.0236915,0.7357675
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,7.464847,2.4219455,0.7787975
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,5.280288,2.7851005,0.7829835
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,1.5462005,2.359981,0.932997
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,15.7804205,2.7814345,0.9671545
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,15.447289,1.3144495,1.02232
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,29.0978545,2.54332,1.0636275
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,4.8893975,2.1574345,1.080586
C1-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,0.2334735,3.4646495,1.098214
C1-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,10.6904785,1.7841265,0.5983965
C1-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,12.3260605,1.166789,0.8503105
C1-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,9.8780045,1.0713235,0.8897005
C1-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,0.914043,2.942758,1.045304
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,19.0426405,2.138513,0.5217225
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,0.652145,0.7005375,0.5831995
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,5.8557005,2.4066705,0.5991505
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,0.9132045,1.47719,0.6467175
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,36.286679,2.0211815,0.6658015
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,27.6424005,2.083159,0.6226415
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,11.6711335,2.013726,0.733252
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,1.566578,2.646709,0.6966765
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,25.047529,2.103621,0.777621
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,14.738269,1.9392815,0.836758
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,29.466151,2.073942,0.8259745
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,2.781506,2.2692735,0.8637525
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,3.6268115,1.2795575,0.8805615
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,4.267653,2.7788085,0.9016085
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,10.9568875,3.135054,0.962897
C1-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,2.8207075,2.9757195,1.140087
C1-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,4.7630375,1.1782615,0.7138105
C1-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,9.183421,3.03953,0.7003815
C1-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,3.489135,1.760889,0.770172
