"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","exp - actin","scramble - cntrl","scramble - cntrl.1","exp - actin.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000000278","Scpep1",74617,"protein_coding","11",88814846,88846291,47.22,1380.8194943249,0.787639754804771,0.548812998815712,1.43516964157997,0.151238762290857,0.522603300957894,1051.06959642655,2379.2960013567,1310.15216341601,1705.22158953543,1140.24008159583,962.419308122432,1117.33771982132
"ENSMUSG00000000295","Hddc2",69692,"protein_coding","10",31189379,31204200,42.09,373.636169945034,1.32928086122067,0.947537229071337,1.40287982407137,0.160652678249482,0.536237961929274,229.53199684809,508.043728335018,273.431461833872,174.894522003633,353.254947368828,770.528921919193,305.767611306603
"ENSMUSG00000000296","Tpd52l1",21987,"protein_coding","10",31208372,31321954,40.19,579.409790342216,-1.05929821821541,0.828779959523923,-1.27814169013438,0.201199471466384,0.590891079359169,760.259826664262,304.994742383543,379.712242051984,511.019931479366,438.955851760083,1021.76685024715,639.159087809129
"ENSMUSG00000000305","Cdh4",12561,"protein_coding","2",179084224,179541166,49.53,742.235644003685,-0.0934180572170568,0.71895037434553,-0.129936725190659,0.896616488080903,0.972143620783565,494.376608595886,486.138028605814,1330.44213054856,542.901745386279,708.600160698419,1044.51674139495,588.67409279589
"ENSMUSG00000000308","Ckmt1",12716,"protein_coding","2",121188195,121194218,48.09,805.903086988234,-1.14531504276736,0.691434875010886,-1.65643227462214,0.0976343096326217,0.425784658566933,836.078088066573,374.924476134466,648.312759330487,822.550798798338,1396.29766178921,773.496299025428,789.661525773127
"ENSMUSG00000000326","Comt",12846,"protein_coding","16",18225636,18245602,48.68,1258.72079161542,-1.63082640188853,0.507774800588734,-3.21171196364547,0.00131946593851794,0.0263599973050584,1273.33134903058,404.412918077627,1429.95958838915,1231.54892577558,1454.82510869056,1346.20008052891,1670.76757081552
"ENSMUSG00000000339","Rtca",66368,"protein_coding","3",116282612,116301857,43.09,871.879048175473,-0.269409711820923,0.651586149096453,-0.413467524124799,0.679264111387266,0.895272239934749,600.314453295005,602.406742553131,931.406110275096,851.699885798944,958.386943009513,1403.56937124947,755.369831047153
"ENSMUSG00000000346","Dazap2",23994,"protein_coding","15",100513230,100518642,50.58,6267.5254204274,-0.310044515529432,0.48146917948113,-0.643955062426967,0.519604574505553,0.826466334112835,6511.02302371347,5292.75406534094,4626.11250622112,6612.28820429362,4773.12232140071,8173.14567627508,7884.23214574689
"ENSMUSG00000000355","Mcts1",68995,"protein_coding","X",37689455,37702303,37.89,721.603873263291,1.7846008348493,0.846114345958503,2.10917217439169,0.0349297228005798,0.239306700866817,223.300358924613,1309.28682227632,387.441753340574,536.525382604896,793.255932109292,1188.92909389842,612.487769688927
"ENSMUSG00000000374","Trappc10",216131,"protein_coding","10",78022559,78080475,48.02,337.686661164227,1.40322275523571,0.915289892939979,1.53309106334437,0.125253419293863,0.484329180384393,259.651580144898,599.879161815146,219.324882813742,194.023610347781,365.796543133402,238.379294200931,486.751555693689
"ENSMUSG00000000378","Ccm2",216527,"protein_coding","11",6496887,6546744,47.75,650.509282195251,0.703803561178218,0.666825244927282,1.05545428361065,0.291217607411595,0.682625543341798,398.824827102564,732.155887103036,559.423379511702,500.089023854139,873.73117159864,683.48586013628,805.854826060393
"ENSMUSG00000000384","Tbrg4",21379,"protein_coding","11",6565598,6576067,51.38,56.6422878356831,1.46574652856632,1.96292490529981,0.746715538943375,0.455235287961283,0.793732653438211,7.27024424405715,112.056079384009,42.5123120872451,73.7836264702828,45.9858511367705,67.2605477413416,47.6273537860752
"ENSMUSG00000000399","Ndufa9",66108,"protein_coding","6",126798684,126826099,45.75,2731.45993638064,0.697934483675668,0.540333997771136,1.29167234813029,0.196470637456243,0.582961335850788,2431.37739647683,4143.54735647035,2543.97540285719,2677.16145921187,3527.32380878638,1570.73161490074,2226.10251596116
"ENSMUSG00000000420","Galnt1",14423,"protein_coding","18",24338401,24419875,40.82,1406.52979782168,1.47375652356404,0.59655648374167,2.47043920186815,0.0134947255749926,0.135211141867416,1053.14680906771,2898.29257955632,1703.39105022302,1033.88167955273,832.970985363776,1360.04784035801,963.977640630162
"ENSMUSG00000000439","Mkrn2",67027,"protein_coding","6",115578863,115599585,47.04,606.781526095122,-2.86270381559999,1.06391886862572,-2.69071627547859,0.00712988035738087,0.0902783442434563,551.499956227764,121.323875423288,1115.94819229018,1213.33074640021,628.12492120907,128.586341270212,488.656649845132
"ENSMUSG00000000531","Tamalin",56149,"protein_coding","15",101122069,101130637,55.63,221.98493480202,1.26408778294087,1.80246627973885,0.701310086712979,0.483109520257955,0.808990524856539,0,182.828340047594,254.107683612397,152.12179778441,293.682367487103,427.302303297935,243.852051384705
"ENSMUSG00000000538","Tom1l2",216810,"protein_coding","11",60117540,60243731,46.54,1868.70350309882,-0.861414953613608,0.886415991704772,-0.971795366594095,0.331152361397245,0.715448265971992,2529.00639061131,1139.93891283131,1734.30909537738,1613.21978368976,2375.58726440635,376.856892491929,3312.00618228367
"ENSMUSG00000000552","Zfp385a",29813,"protein_coding","15",103222322,103248520,50.68,178.883707407271,0.459462617799277,1.06834911008005,0.430067862147469,0.667146277139226,0.891634551243623,148.520703842882,241.805223933914,182.609704192939,203.13270003547,134.822154469168,162.216615140883,179.078850235643
"ENSMUSG00000000560","Gabra2",14395,"protein_coding","5",71114940,71253192,36.51,859.236362991772,0.682658932537484,0.688928254938606,0.99089989072711,0.3217344657307,0.706744778863822,993.946248794671,1442.40607447687,992.276011672743,803.421710454191,761.901942697857,426.313177595856,594.389375250219
"ENSMUSG00000000561","Wdr77",70465,"protein_coding","3",105866685,105877353,44.83,1159.09424167463,-0.747091382285474,0.610631542501844,-1.22347329000486,0.221150986537536,0.619043215832939,1187.12702442248,627.682549932983,976.816989095563,920.018058456613,1554.11274182677,1771.52413242269,1076.3781955653
"ENSMUSG00000000563","Atp5pb",11950,"protein_coding","3",105850014,105867415,40.23,5797.79006003743,0.917406645525485,0.484673796629577,1.89283318369001,0.0583800571051417,0.322395479087772,3423.24643263034,8009.06083176233,4919.83393518754,5057.36659460506,5118.01620492649,8558.90470008572,5498.10172106452
"ENSMUSG00000000567","Sox9",20682,"protein_coding","11",112673050,112678586,50.95,6120.18918872358,-1.64614572345247,0.449125391980781,-3.66522524186945,0.000247120992780097,0.00730682527423356,6476.74901513434,2241.12158768018,9139.18090984661,7552.34626006315,5280.01181688556,6008.93864012721,6142.97609132798
"ENSMUSG00000000568","Hnrnpd",11991,"protein_coding","5",100103794,100126797,38.55,1665.66943086501,-0.886962700828007,0.533693994021826,-1.66193120170607,0.09652656971068,0.424012470653765,1562.06390615171,968.90594956098,2241.5582736911,2021.30700169824,1872.87830084302,1315.53718376448,1677.43540034557
"ENSMUSG00000000579","Dynlt1c",100040563,"protein_coding","17",6869070,6877173,47.56,185.124466124209,-0.16641055354539,1.22801228856853,-0.135512124019029,0.892206979095745,0.970771295971659,119.439726866653,157.552532667742,70.5317905083839,234.103604973613,243.515984428808,236.401042796774,234.32658062749
"ENSMUSG00000000581","C1d",57316,"protein_coding","11",17207579,17219176,37.25,1205.914033222,1.40374183657823,0.598086356101479,2.3470554415056,0.0189224389223181,0.166595705462977,537.998074060229,1742.34565538444,892.758553832146,778.82716829743,1468.41183743551,1585.56850043192,1435.48844311231
"ENSMUSG00000000594","Gm2a",14667,"protein_coding","11",54988941,55003855,48.96,3441.76055643001,-0.364642328266822,0.473818366968473,-0.769582510276738,0.441547583012482,0.788775624727851,3240.45172020833,2368.3431514921,2740.11175180516,2858.43234399688,3662.14596325555,4643.94517125881,4578.89379299327
"ENSMUSG00000000600","Krit1",79264,"protein_coding","5",3853184,3895564,36.51,463.378290646788,0.0462715614669753,0.983012987139374,0.0470711598649661,0.962456512943413,0.989986733565364,513.071522366319,564.493031483354,497.587289202982,580.249013105804,106.603563998877,503.464982357983,478.178632012195
"ENSMUSG00000000605","Clcn4",12727,"protein_coding","7",7285308,7303850,47.23,2113.87049294546,-1.33416230898909,0.768973848968577,-1.73499048215827,0.0827424910647268,0.389653483298778,3624.73605882278,1148.36418195793,3193.25435109875,2166.1415277325,2635.82537652126,742.833402260993,1285.93855222403
"ENSMUSG00000000627","Sema4f",20355,"protein_coding","6",82888866,82916750,47.76,358.519977957111,2.05822152548407,1.13134223795974,1.81927400606545,0.0688696370653308,0.351841446597864,271.076249671274,1198.07326980497,201.933482414414,304.243595568821,337.577952663111,39.5650280831421,157.170267494048
"ENSMUSG00000000631","Myo18a",360013,"protein_coding","11",77654072,77756806,51.78,710.784480006924,0.487031377482004,0.646895681084958,0.752874677823117,0.451525225996446,0.790584419722407,635.627068194711,966.378368822995,723.67549439424,743.301718515442,471.354974151898,712.170505496558,722.983230472622
"ENSMUSG00000000632","Sez6",20370,"protein_coding","11",77821626,77869874,51.55,1611.07074472145,-2.74672890048838,0.671957724851804,-4.08765134904008,4.35762384834865e-05,0.0018459442176434,924.359625315838,239.277643195929,2460.88315650484,2287.29242057877,2359.91026970063,1713.16571600005,1292.60638175408
"ENSMUSG00000000711","Rab5b",19344,"protein_coding","10",128513044,128532133,44.42,848.575397431936,-0.724241563341522,0.660378265036885,-1.09670714753319,0.272769430948998,0.665354174913852,1354.34264203579,732.155887103036,700.48696052847,1064.85258449087,706.509894737657,451.04132014782,930.63849297991
"ENSMUSG00000000738","Spg7",234847,"protein_coding","8",123789681,123824499,48.71,623.504637254635,-0.787367692760658,0.716773027122439,-1.09848956778079,0.271990770549625,0.664656395202964,589.928390089209,361.444045531879,816.42962985732,657.676275451163,457.768245406943,594.46454694921,886.82132749672
"ENSMUSG00000000740","Rpl13",270106,"protein_coding","8",123829089,123831983,54.34,2664.79336790761,0.676844695792342,0.596695783616009,1.13432123098076,0.256659826609512,0.650630729963257,925.398231636418,2113.90002386826,2457.98458977162,1718.88522406696,2691.21742448146,5174.11654757291,3572.05153395564
"ENSMUSG00000000743","Chmp1a",234852,"protein_coding","8",123931003,123939502,53.56,1783.17726132512,-1.34944502059747,0.586431212245156,-2.30111391143576,0.021385193205568,0.181439231697741,1799.90475356444,703.509972072538,1594.21170327169,1785.38157878709,3136.44407412383,1475.7755475012,1987.01319995506
"ENSMUSG00000000753","Serpinf1",20317,"protein_coding","11",75300595,75313527,49.44,942.408796492156,-1.27281380555657,0.995279208845423,-1.27885099401715,0.200949532624721,0.590585785857834,472.565875863715,529.106901151561,927.541354630801,2084.1597205433,1491.4047630039,836.800343958456,255.282616293363
"ENSMUSG00000000776","Polr3d",67065,"protein_coding","14",70676197,70680887,51.78,252.476589319958,-3.37705816086356,1.14854376889818,-2.94029557454589,0.00327899289947149,0.0517160459056994,443.484898887486,33.7010765064689,166.184492704685,256.876329192836,407.601862348648,112.760330036955,346.727135562628
"ENSMUSG00000000787","Ddx3x",13205,"protein_coding","X",13147209,13160291,39.75,1985.08289266765,0.866456367260032,0.513404789010631,1.68766709194466,0.0914751522431122,0.410786236095822,2081.36706644151,3737.4493845674,1750.73430686564,2018.57427479194,1421.38085331836,1824.93692033493,1061.13744235376
"ENSMUSG00000000823","Zfp512b",269401,"protein_coding","2",181223896,181234596,53.58,343.836055070772,0.481682522467375,1.06708370735058,0.451400878065436,0.651700650595533,0.883922988476639,536.95946773965,496.248351557754,268.600517278503,173.983613034864,517.340825288669,266.074813859131,147.644796736833
"ENSMUSG00000000826","Dnajc5",13002,"protein_coding","2",181162278,181196926,42.98,3125.35279794733,-0.695168438791275,0.687695634736918,-1.01086644101968,0.312080357880851,0.699651475648092,3676.66637485176,2176.24701540523,3691.8078292128,3370.36318444502,4566.18599128524,1061.33187833029,3334.86731210099
"ENSMUSG00000000827","Tpd52l2",66314,"protein_coding","2",181138935,181159759,44.51,1008.93026931473,0.689415708564965,0.661659724742105,1.04194903027183,0.29743531055431,0.688372167532872,992.907642474091,1287.38112254711,1069.57112455864,603.932646293796,845.512581128349,771.518047621271,1491.68872057988
"ENSMUSG00000000838","Fmr1",14265,"protein_coding","X",67722147,67761569,35.06,732.250620066057,1.58068578387198,1.11695280542398,1.41517687783771,0.157016642125452,0.532186347587716,739.48770025267,1879.6775421483,771.984939947928,517.396294260749,406.556729368267,52.4236622101633,758.227472274317
"ENSMUSG00000000861","Bcl11a",14025,"protein_coding","11",24028056,24124123,45.53,684.746274507032,0.598683326445629,0.8589327956409,0.697008345104481,0.485797571308647,0.811266903912954,904.626105224826,1148.36418195793,441.548332360704,612.130827012717,993.921464342473,261.129185348738,431.503825301841
"ENSMUSG00000000876","Pxmp4",59038,"protein_coding","2",154427678,154445628,47.38,483.375707122879,0.42666180061602,0.823498158710218,0.518108991626973,0.604382227052396,0.863572349783759,393.631795499666,692.557122207935,491.79015573654,636.725369169478,518.38595826905,230.466288584303,420.073260393183
"ENSMUSG00000000881","Dlg3",53310,"protein_coding","X",99811328,99862016,46.89,1293.11614665062,-0.977263796507439,0.700864339210322,-1.39436941193005,0.163206080008809,0.540773945628168,2422.02993959161,843.369439574384,1336.239264015,899.067152174928,848.647980069493,1084.08176947809,1618.37748165084
"ENSMUSG00000000902","Smarcb1",20587,"protein_coding","10",75732603,75757451,48.04,1554.27078683338,-0.688269103946231,0.547621630255679,-1.2568333059176,0.208814002981348,0.602836176060126,985.637398230034,814.723524543885,1849.28557579516,1639.63614378406,1503.94635876847,2170.14179036035,1916.52471635167
"ENSMUSG00000000959","Oxa1l",69089,"protein_coding","14",54598291,54607130,47.94,526.489001945396,0.874160628374978,0.994711185460134,0.87880848346006,0.379505125726714,0.750385376738229,130.864396393029,633.580238321615,838.651974812016,560.209015792888,274.869973840242,679.529357327966,567.718057130017
"ENSMUSG00000000976","Heatr6",217026,"protein_coding","11",83644522,83674580,45.93,332.112988446645,2.2980540235353,1.0323550349106,2.22603072181878,0.0260121236752327,0.202813575212214,282.500919197649,1135.726278268,88.8893798187851,179.449066847478,136.91242042993,342.237492919179,159.075361645491
"ENSMUSG00000001016","Ilf2",67781,"protein_coding","3",90383433,90395686,42.32,1155.63562142362,-0.39361443653316,0.575008239508054,-0.684537037016923,0.493636110243898,0.815082877422341,1457.16466777317,941.102561443143,1395.1767875905,1015.66350017735,1297.01002865301,930.767285655918,1052.56451867226
"ENSMUSG00000001017","Chtop",66511,"protein_coding","3",90406263,90416805,42.19,1884.56427353609,-1.39759367180449,0.566061037260044,-2.46898051589875,0.0135498595975236,0.135348041979708,2382.56289940959,982.386380163568,2225.13306220285,2793.75780721429,1531.11981625838,1113.75554054045,2163.23440896354
"ENSMUSG00000001018","Snapin",20615,"protein_coding","3",90395333,90398340,45.35,1979.0607702514,0.950979573216104,0.495416528966365,1.91955560142538,0.0549140567321636,0.312894107760518,1807.17499780849,3248.7837752236,1349.76590877003,1554.01070071978,1750.59774213842,2073.20747155665,2069.88479554283
"ENSMUSG00000001020","S100a4",20198,"protein_coding","3",90511078,90513352,48.53,162.049893000786,-0.629917671983332,1.72036947724198,-0.366152550551633,0.714251246408695,0.908662523161173,41.5442528231837,87.6227989168191,18.3575893104013,229.549060129769,86.7460373716354,461.921702870684,208.607809583009
"ENSMUSG00000001025","S100a6",20200,"protein_coding","3",90520189,90531488,47.42,910.682162286403,0.282294555330507,1.03963323240972,0.27153283151231,0.785981251958262,0.935477244718196,355.203361638221,844.211966487045,354.591330364067,1032.97077058396,392.970000623312,2110.79424823563,1284.03345807259
"ENSMUSG00000001039","B9d1",27078,"protein_coding","11",61395970,61403757,48.78,159.607883892538,-1.41747104639546,1.42915572161208,-0.99182407134512,0.321283353171819,0.706744778863822,45.6986781055021,25.2758073798517,92.7541354630801,89.2690789393545,100.33276611659,308.607219048509,455.317502194879
"ENSMUSG00000001052","Sec24b",99683,"protein_coding","3",129776408,129855202,44.2,324.279854044316,-0.286146532497807,1.04939925969819,-0.272676514542333,0.785101889485424,0.935138527799813,388.438763896768,224.95468568068,295.653806788568,160.319978503331,687.697501090796,269.042190965366,243.852051384705
"ENSMUSG00000001054","Rmnd5b",66089,"protein_coding","11",51514498,51526723,50.38,811.061811771906,1.73137395298235,0.670672412423839,2.58154938373727,0.00983579180782435,0.110071080936524,795.572441563969,2126.53792755819,533.336278912711,485.514480353836,713.825825600325,401.585035043893,621.060693370421
"ENSMUSG00000001056","Nhp2",52530,"protein_coding","11",51510562,51514541,50.38,548.438634563512,1.0089907162641,0.739742153024588,1.36397623433873,0.172575045563358,0.552066596783126,358.31918059996,901.503796548042,412.562665028492,537.436291573665,659.478910620505,568.747278695168,401.022318878753
"ENSMUSG00000001062","Vps9d1",72325,"protein_coding","8",123969095,123981087,54.85,341.947588829977,-2.96607528902367,1.16198444246575,-2.55259466532067,0.0106923848673086,0.117066422139911,802.842685808026,70.7722606635846,515.944878513383,303.332686600052,321.900957957394,301.683339133959,77.1563131334418
"ENSMUSG00000001082","Mfsd10",68294,"protein_coding","5",34790986,34794556,57.97,186.488402684841,0.128158754081699,1.17147616821372,0.109399369410235,0.912885733885217,0.977392943345943,280.42370655649,252.758073798517,168.116870526833,182.181793753785,63.7531118032501,155.292735226333,202.89252712868
"ENSMUSG00000001089","Luzp1",269593,"protein_coding","4",136197072,136282091,40.42,702.04629596123,0.00628433699640976,0.699504825087618,0.00898397948237542,0.992831917901478,0.998349789280281,880.738159851495,990.811649290185,556.524812778481,1092.17985355394,331.307154780824,404.552412150128,658.210029323559
"ENSMUSG00000001098","Kctd10",330171,"protein_coding","5",114501628,114518569,54.26,718.23004544381,-1.82515213192808,0.82150065940515,-2.22172935716166,0.026301601323942,0.203447663778217,395.709008140825,171.03296327033,617.394714176127,816.174436016956,731.593086266804,723.050888219422,1572.6552220162
"ENSMUSG00000001100","Poldip2",67811,"protein_coding","11",78403019,78413562,48.81,1602.34162406975,-0.208723206854162,0.698107356455848,-0.29898439677503,0.764951950906298,0.92569940693731,1998.27856079514,1501.38295836319,1342.03639748144,1472.02889353058,2251.21643974099,683.48586013628,1967.96225844063
"ENSMUSG00000001105","Ift20",55978,"protein_coding","11",78427187,78432563,47.18,548.701725237516,-0.848866737494966,0.805522878385685,-1.05380835265181,0.291970668602241,0.682765423049833,408.17228398778,259.49828909981,459.905921671106,526.505383948438,530.927554033624,1091.99477509472,563.907868827131
"ENSMUSG00000001120","Pcbp3",59093,"protein_coding","10",76597691,76797721,45.07,1226.8127824766,-0.596912641359457,0.529633991885709,-1.12702857162587,0.259730401093783,0.653908714719889,1248.40479733667,872.857881517544,1318.84786361567,1391.86890427892,1480.95343320009,1238.38537900235,1036.371218385
"ENSMUSG00000001127","Araf",11836,"protein_coding","X",20664053,20726758,42.71,3249.41718148193,0.228287444640024,0.462161388175988,0.493956116803712,0.621337171604728,0.871120959184519,4085.87726516012,4197.4690788807,2381.6556657968,3080.6941323765,3183.47505824098,3413.47279787309,2403.27627204536
"ENSMUSG00000001131","Timp1",21857,"protein_coding","X",20736405,20740974,46.96,202.918040271322,0.809778987974162,1.36696563210998,0.592391621963626,0.553588375250125,0.841390871864216,111.130876302016,444.011682972727,172.947815082202,395.334492445713,132.731888508406,140.455849695155,23.8136768930376
"ENSMUSG00000001134","Uxt",22294,"protein_coding","X",20807961,20828256,42.12,100.523637433328,1.10171622170241,1.59959148560435,0.688748490859941,0.490981555241933,0.813946005827997,24.9265516939102,131.434198375229,57.9713346644251,97.4672596582748,74.2044416070616,218.59678015936,99.0648958750364
"ENSMUSG00000001138","Cnnm3",94218,"protein_coding","1",36550948,36567318,52.74,520.475362360009,1.12402629161648,0.791108004929641,1.42082532930058,0.155367545140337,0.531056179300878,314.697715135617,787.76266333871,781.646829058665,408.087218008478,444.181516661988,338.280990110865,568.670604205738
"ENSMUSG00000001143","Lman2l",214895,"protein_coding","1",36458952,36484352,47.29,1011.67330347202,-0.25483176257025,0.664613543133551,-0.383428482917693,0.701402087778536,0.903395078068866,1106.11573141727,781.022448037416,1030.92356811569,757.876262015745,1479.90830021971,1257.17876734184,668.688047156496
"ENSMUSG00000001150","Mcm3ap",54387,"protein_coding","10",76304761,76351691,45.98,402.105382237254,-0.237101723638454,0.827192249886292,-0.286634363016634,0.774392300070139,0.930514537882967,300.157226647503,306.679796208867,593.239991399283,422.661761508781,326.081489878918,362.02000696075,503.897403056676
"ENSMUSG00000001156","Mxd1",17119,"protein_coding","6",86624024,86646143,48.43,240.409033811412,0.429686729653128,1.16491222572958,0.368857601596564,0.712233867344674,0.907938273307982,235.763634771568,224.95468568068,317.876151743264,98.3781686270438,257.102713173763,441.150063127035,107.63781955653
